"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29"
"5350410.04",3758.00,-2.80,3868.00,1213.00,4845.30,0.78,1245.00,0.00,1245.00,7.90,1245.00,1040.00,210.00,0.00,1245.00,3145.00,1430.00,60.00,555.00,2155.00,755.00,235.00,64.20,3.10,3080.00,3075.00,2975.00,36457.00,41.40
"5350410.05",6241.00,-6.20,6652.00,1900.00,1421.00,4.39,1865.00,85.00,1785.00,8.90,1870.00,1795.00,70.00,0.00,1870.00,5315.00,2625.00,165.00,735.00,3645.00,1145.00,525.00,64.60,3.30,5310.00,5310.00,5075.00,45088.00,40.00
"5350410.07",3653.00,-3.30,3776.00,1068.00,4168.70,0.88,1055.00,0.00,1050.00,8.00,1055.00,985.00,70.00,0.00,1055.00,3170.00,1440.00,120.00,480.00,2165.00,700.00,305.00,64.60,3.50,3140.00,3140.00,3000.00,33518.00,42.40
"5350410.09",5354.00,10.10,4863.00,2140.00,4327.90,1.24,2085.00,1410.00,675.00,5.40,2085.00,1710.00,375.00,0.00,2085.00,4490.00,1865.00,170.00,885.00,3100.00,945.00,445.00,53.00,2.40,4490.00,4490.00,4315.00,27853.00,50.20
"5350410.1",3963.00,-4.10,4131.00,1643.00,7818.10,0.51,1620.00,910.00,710.00,5.80,1615.00,1440.00,175.00,0.00,1620.00,3510.00,1480.00,130.00,530.00,2290.00,835.00,395.00,52.10,2.50,3510.00,3510.00,3385.00,34675.00,49.80
"5350410.11",4207.00,-0.60,4234.00,1210.00,5318.60,0.79,1130.00,55.00,1075.00,7.40,1130.00,820.00,315.00,0.00,1135.00,3055.00,1165.00,90.00,535.00,1885.00,790.00,380.00,57.90,3.60,3125.00,3125.00,2910.00,30232.00,35.50
"5350410.12",6623.00,14.30,5795.00,3649.00,7521.00,0.88,3510.00,3335.00,175.00,3.90,3510.00,2335.00,1175.00,0.00,3505.00,5835.00,2275.00,245.00,1085.00,3845.00,1365.00,625.00,52.80,1.90,5830.00,5835.00,5615.00,28864.00,49.00
"5350410.13",6909.00,-3.70,7177.00,1991.00,1966.10,3.51,1970.00,110.00,1860.00,9.00,1970.00,1915.00,50.00,0.00,1970.00,5895.00,2755.00,195.00,865.00,4010.00,1315.00,565.00,65.70,3.50,5895.00,5900.00,5625.00,40764.00,39.30
"5350410.14",6012.00,-5.40,6355.00,1859.00,5182.80,1.16,1830.00,10.00,1825.00,7.50,1830.00,1720.00,110.00,0.00,1835.00,5160.00,2170.00,225.00,955.00,3540.00,1065.00,555.00,62.30,3.30,5160.00,5160.00,4915.00,33600.00,41.40
"5350410.15",1827.00,-5.00,1924.00,606.00,2392.90,0.76,650.00,0.00,650.00,6.70,650.00,440.00,215.00,0.00,650.00,1720.00,470.00,55.00,285.00,890.00,515.00,310.00,60.20,3.00,1620.00,1620.00,1550.00,30165.00,45.00
